,Date,Value,Days
9016,2013-05-31,1394.5,15856
9017,2013-06-03,1402.5,15859
9018,2013-06-04,1399.5,15860
9019,2013-06-05,1404.0,15861
9020,2013-06-06,1400.0,15862
9021,2013-06-07,1386.0,15863
9022,2013-06-10,1383.25,15866
9023,2013-06-11,1374.25,15867
9024,2013-06-12,1382.75,15868
9025,2013-06-13,1385.0,15869
9026,2013-06-14,1391.25,15870
9027,2013-06-17,1384.75,15873
9028,2013-06-18,1366.75,15874
9029,2013-06-19,1372.75,15875
9030,2013-06-20,1292.5,15876
9031,2013-06-21,1295.25,15877
9032,2013-06-24,1286.75,15880
9033,2013-06-25,1279.0,15881
9034,2013-06-26,1236.25,15882
9035,2013-06-27,1232.75,15883
9036,2013-06-28,1192.0,15884
9037,2013-07-01,1242.75,15887
9038,2013-07-02,1252.5,15888
9039,2013-07-03,1250.0,15889
9040,2013-07-04,1251.75,15890
9041,2013-07-05,1212.75,15891
9042,2013-07-08,1235.25,15894
9043,2013-07-09,1255.5,15895
9044,2013-07-10,1256.0,15896
9045,2013-07-11,1285.0,15897
9046,2013-07-12,1279.75,15898
9047,2013-07-15,1284.75,15901
9048,2013-07-16,1291.5,15902
9049,2013-07-17,1297.25,15903
9050,2013-07-18,1283.25,15904
9051,2013-07-19,1295.75,15905
9052,2013-07-22,1327.0,15908
9053,2013-07-23,1333.5,15909
9054,2013-07-24,1335.0,15910
9055,2013-07-25,1326.0,15911
9056,2013-07-26,1331.0,15912
9057,2013-07-29,1329.75,15915
9058,2013-07-30,1324.15,15916
9059,2013-07-31,1314.5,15917
9060,2013-08-01,1315.0,15918
9061,2013-08-02,1309.25,15919
9062,2013-08-05,1304.75,15922
9063,2013-08-06,1280.5,15923
9064,2013-08-07,1282.5,15924
9065,2013-08-08,1298.25,15925
9066,2013-08-09,1309.0,15926
9067,2013-08-12,1341.0,15929
9068,2013-08-13,1328.5,15930
9069,2013-08-14,1326.5,15931
9070,2013-08-15,1329.75,15932
9071,2013-08-16,1369.25,15933
9072,2013-08-19,1365.0,15936
9073,2013-08-20,1372.5,15937
9074,2013-08-21,1363.0,15938
9075,2013-08-22,1375.5,15939
9076,2013-08-23,1377.5,15940
9077,2013-08-26,1377.5,15943
9078,2013-08-27,1419.25,15944
9079,2013-08-28,1419.5,15945
9080,2013-08-29,1407.75,15946
9081,2013-08-30,1394.75,15947
9082,2013-09-02,1392.25,15950
9083,2013-09-03,1399.5,15951
9084,2013-09-04,1390.0,15952
9085,2013-09-05,1385.0,15953
9086,2013-09-06,1387.0,15954
9087,2013-09-09,1390.0,15957
9088,2013-09-10,1358.25,15958
9089,2013-09-11,1363.75,15959
9090,2013-09-12,1328.0,15960
9091,2013-09-13,1318.5,15961
9092,2013-09-16,1324.0,15964
9093,2013-09-17,1312.25,15965
9094,2013-09-18,1301.0,15966
9095,2013-09-19,1365.5,15967
9096,2013-09-20,1349.25,15968
9097,2013-09-23,1323.0,15971
9098,2013-09-24,1314.25,15972
9099,2013-09-25,1322.75,15973
9100,2013-09-26,1333.0,15974
9101,2013-09-27,1341.0,15975
9102,2013-09-30,1326.5,15978
9103,2013-10-01,1290.75,15979
9104,2013-10-02,1306.25,15980
9105,2013-10-03,1316.0,15981
9106,2013-10-04,1309.75,15982
9107,2013-10-07,1323.5,15985
9108,2013-10-08,1329.5,15986
9109,2013-10-09,1304.0,15987
9110,2013-10-10,1298.5,15988
9111,2013-10-11,1265.5,15989
9112,2013-10-14,1285.5,15992
9113,2013-10-15,1270.5,15993
9114,2013-10-16,1273.5,15994
9115,2013-10-17,1319.25,15995
9116,2013-10-18,1316.5,15996
9117,2013-10-21,1317.5,15999
9118,2013-10-22,1333.0,16000
9119,2013-10-23,1331.25,16001
9120,2013-10-24,1344.75,16002
9121,2013-10-25,1347.75,16003
9122,2013-10-28,1361.0,16006
9123,2013-10-29,1349.25,16007
9124,2013-10-30,1354.75,16008
9125,2013-10-31,1324.0,16009
9126,2013-11-01,1306.75,16010
9127,2013-11-04,1320.5,16013
9128,2013-11-05,1307.25,16014
9129,2013-11-06,1319.0,16015
9130,2013-11-07,1307.25,16016
9131,2013-11-08,1285.5,16017
9132,2013-11-11,1282.5,16020
9133,2013-11-12,1281.25,16021
9134,2013-11-13,1272.5,16022
9135,2013-11-14,1286.0,16023
9136,2013-11-15,1287.25,16024
9137,2013-11-18,1283.5,16027
9138,2013-11-19,1275.75,16028
9139,2013-11-20,1257.0,16029
9140,2013-11-21,1240.0,16030
9141,2013-11-22,1246.25,16031
9142,2013-11-25,1243.0,16034
9143,2013-11-26,1247.5,16035
9144,2013-11-27,1245.0,16036
9145,2013-11-28,1245.5,16037
9146,2013-11-29,1253.0,16038
9147,2013-12-02,1229.5,16041
9148,2013-12-03,1217.25,16042
9149,2013-12-04,1227.5,16043
9150,2013-12-05,1222.5,16044
9151,2013-12-06,1233.0,16045
9152,2013-12-09,1237.0,16048
9153,2013-12-10,1266.25,16049
9154,2013-12-11,1260.75,16050
9155,2013-12-12,1225.25,16051
9156,2013-12-13,1232.0,16052
9157,2013-12-16,1234.75,16055
9158,2013-12-17,1231.75,16056
9159,2013-12-18,1230.5,16057
9160,2013-12-19,1196.0,16058
9161,2013-12-20,1195.25,16059
9162,2013-12-23,1199.0,16062
9163,2013-12-24,1199.0,16063
9164,2013-12-25,1199.0,16064
9165,2013-12-26,1199.0,16065
9166,2013-12-27,1214.5,16066
9167,2013-12-30,1204.5,16069
9168,2013-12-31,1204.5,16070
9169,2014-01-01,1204.5,16071
9170,2014-01-02,1225.0,16072
9171,2014-01-03,1234.5,16073
9172,2014-01-06,1246.25,16076
9173,2014-01-07,1227.5,16077
9174,2014-01-08,1221.0,16078
9175,2014-01-09,1226.0,16079
9176,2014-01-10,1244.25,16080
9177,2014-01-13,1248.0,16083
9178,2014-01-14,1251.5,16084
9179,2014-01-15,1236.0,16085
9180,2014-01-16,1241.5,16086
9181,2014-01-17,1250.0,16087
9182,2014-01-20,1255.75,16090
9183,2014-01-21,1238.0,16091
9184,2014-01-22,1241.0,16092
9185,2014-01-23,1263.0,16093
9186,2014-01-24,1267.0,16094
9187,2014-01-27,1260.5,16097
9188,2014-01-28,1251.25,16098
9189,2014-01-29,1264.0,16099
9190,2014-01-30,1242.5,16100
9191,2014-01-31,1251.0,16101
9192,2014-02-03,1262.0,16104
9193,2014-02-04,1250.25,16105
9194,2014-02-05,1254.5,16106
9195,2014-02-06,1256.5,16107
9196,2014-02-07,1259.25,16108
9197,2014-02-10,1277.0,16111
9198,2014-02-11,1282.0,16112
9199,2014-02-12,1289.5,16113
9200,2014-02-13,1296.0,16114
9201,2014-02-14,1320.0,16115
9202,2014-02-17,1327.5,16118
9203,2014-02-18,1320.75,16119
9204,2014-02-19,1320.5,16120
9205,2014-02-20,1316.25,16121
9206,2014-02-21,1323.25,16122
9207,2014-02-24,1334.75,16125
9208,2014-02-25,1339.0,16126
9209,2014-02-26,1331.75,16127
9210,2014-02-27,1332.25,16128
9211,2014-02-28,1326.5,16129
9212,2014-03-03,1349.5,16132
9213,2014-03-04,1334.75,16133
9214,2014-03-05,1337.0,16134
9215,2014-03-06,1345.25,16135
9216,2014-03-07,1335.25,16136
9217,2014-03-10,1344.0,16139
9218,2014-03-11,1346.25,16140
9219,2014-03-12,1366.0,16141
9220,2014-03-13,1368.75,16142
9221,2014-03-14,1385.0,16143
9222,2014-03-17,1378.5,16146
9223,2014-03-18,1355.75,16147
9224,2014-03-19,1338.0,16148
9225,2014-03-20,1327.0,16149
9226,2014-03-21,1336.0,16150
9227,2014-03-24,1310.75,16153
9228,2014-03-25,1313.5,16154
9229,2014-03-26,1304.0,16155
9230,2014-03-27,1296.0,16156
9231,2014-03-28,1294.75,16157
9232,2014-03-31,1291.75,16160
9233,2014-04-01,1283.75,16161
9234,2014-04-02,1292.0,16162
9235,2014-04-03,1284.0,16163
9236,2014-04-04,1297.25,16164
9237,2014-04-07,1299.0,16167
9238,2014-04-08,1309.5,16168
9239,2014-04-09,1301.75,16169
9240,2014-04-10,1320.5,16170
9241,2014-04-11,1318.0,16171
9242,2014-04-14,1325.75,16174
9243,2014-04-15,1298.0,16175
9244,2014-04-16,1301.5,16176
9245,2014-04-17,1299.0,16177
9246,2014-04-18,1299.0,16178
9247,2014-04-21,1299.0,16181
9248,2014-04-22,1286.75,16182
9249,2014-04-23,1285.25,16183
9250,2014-04-24,1291.5,16184
9251,2014-04-25,1301.25,16185
9252,2014-04-28,1299.0,16188
9253,2014-04-29,1297.75,16189
9254,2014-04-30,1288.5,16190
9255,2014-05-01,1278.5,16191
9256,2014-05-02,1281.25,16192
9257,2014-05-05,1281.25,16195
9258,2014-05-06,1306.25,16196
9259,2014-05-07,1296.0,16197
9260,2014-05-08,1287.0,16198
9261,2014-05-09,1291.25,16199
9262,2014-05-12,1298.75,16202
9263,2014-05-13,1296.5,16203
9264,2014-05-14,1305.25,16204
9265,2014-05-15,1299.0,16205
9266,2014-05-16,1291.5,16206
9267,2014-05-19,1302.0,16209
9268,2014-05-20,1295.5,16210
9269,2014-05-21,1287.25,16211
9270,2014-05-22,1298.5,16212
9271,2014-05-23,1291.5,16213
9272,2014-05-26,1291.5,16216
9273,2014-05-27,1275.5,16217
9274,2014-05-28,1263.5,16218
9275,2014-05-29,1255.0,16219
9276,2014-05-30,1250.5,16220
9277,2014-06-02,1247.25,16223
9278,2014-06-03,1242.75,16224
9279,2014-06-04,1245.25,16225
9280,2014-06-05,1252.5,16226
9281,2014-06-06,1247.5,16227
9282,2014-06-09,1253.5,16230
9283,2014-06-10,1259.5,16231
9284,2014-06-11,1262.0,16232
9285,2014-06-12,1265.75,16233
9286,2014-06-13,1273.0,16234
9287,2014-06-16,1276.25,16237
9288,2014-06-17,1267.5,16238
9289,2014-06-18,1269.75,16239
9290,2014-06-19,1293.0,16240
9291,2014-06-20,1312.5,16241
9292,2014-06-23,1313.5,16244
9293,2014-06-24,1318.5,16245
9294,2014-06-25,1316.75,16246
9295,2014-06-26,1311.75,16247
9296,2014-06-27,1317.5,16248
9297,2014-06-30,1315.0,16251
9298,2014-07-01,1327.5,16252
9299,2014-07-02,1326.5,16253
9300,2014-07-03,1317.5,16254
9301,2014-07-04,1319.25,16255
9302,2014-07-07,1313.0,16258
9303,2014-07-08,1323.0,16259
9304,2014-07-09,1322.75,16260
9305,2014-07-10,1340.25,16261
9306,2014-07-11,1335.0,16262
9307,2014-07-14,1306.0,16265
9308,2014-07-15,1310.0,16266
9309,2014-07-16,1301.0,16267
9310,2014-07-17,1302.5,16268
9311,2014-07-18,1307.25,16269
9312,2014-07-21,1311.5,16272
9313,2014-07-22,1310.25,16273
9314,2014-07-23,1308.0,16274
9315,2014-07-24,1292.75,16275
9316,2014-07-25,1294.75,16276
9317,2014-07-28,1304.5,16279
9318,2014-07-29,1299.25,16280
9319,2014-07-30,1294.5,16281
9320,2014-07-31,1285.25,16282
9321,2014-08-01,1291.25,16283
9322,2014-08-04,1290.5,16286
9323,2014-08-05,1284.75,16287
9324,2014-08-06,1306.5,16288
9325,2014-08-07,1305.25,16289
9326,2014-08-08,1309.75,16290
9327,2014-08-11,1307.25,16293
9328,2014-08-12,1315.75,16294
9329,2014-08-13,1312.0,16295
9330,2014-08-14,1313.5,16296
9331,2014-08-15,1296.0,16297
9332,2014-08-18,1296.75,16300
9333,2014-08-19,1296.5,16301
9334,2014-08-20,1295.0,16302
9335,2014-08-21,1275.25,16303
9336,2014-08-22,1277.25,16304
9337,2014-08-25,1277.25,16307
9338,2014-08-26,1286.0,16308
9339,2014-08-27,1282.75,16309
9340,2014-08-28,1292.0,16310
9341,2014-08-29,1285.75,16311
9342,2014-09-01,1286.5,16314
9343,2014-09-02,1267.0,16315
9344,2014-09-03,1265.5,16316
9345,2014-09-04,1271.5,16317
9346,2014-09-05,1266.0,16318
9347,2014-09-08,1259.0,16321
9348,2014-09-09,1255.75,16322
9349,2014-09-10,1251.0,16323
9350,2014-09-11,1241.25,16324
9351,2014-09-12,1231.5,16325
9352,2014-09-15,1234.25,16328
9353,2014-09-16,1232.25,16329
9354,2014-09-17,1236.0,16330
9355,2014-09-18,1220.5,16331
9356,2014-09-19,1219.75,16332
9357,2014-09-22,1213.5,16335
9358,2014-09-23,1222.0,16336
9359,2014-09-24,1217.25,16337
9360,2014-09-25,1213.75,16338
9361,2014-09-26,1213.75,16339
9362,2014-09-29,1219.5,16342
9363,2014-09-30,1216.5,16343
9364,2014-10-01,1216.5,16344
9365,2014-10-02,1211.75,16345
9366,2014-10-03,1195.0,16346
9367,2014-10-06,1195.75,16349
9368,2014-10-07,1210.5,16350
9369,2014-10-08,1217.0,16351
9370,2014-10-09,1226.75,16352
9371,2014-10-10,1219.0,16353
9372,2014-10-13,1229.0,16356
9373,2014-10-14,1234.75,16357
9374,2014-10-15,1237.5,16358
9375,2014-10-16,1237.75,16359
9376,2014-10-17,1234.25,16360
9377,2014-10-20,1244.5,16363
9378,2014-10-21,1250.25,16364
9379,2014-10-22,1243.75,16365
9380,2014-10-23,1232.75,16366
9381,2014-10-24,1232.75,16367
9382,2014-10-27,1228.75,16370
9383,2014-10-28,1229.25,16371
9384,2014-10-29,1223.5,16372
9385,2014-10-30,1202.0,16373
9386,2014-10-31,1164.25,16374
9387,2014-11-03,1167.75,16377
9388,2014-11-04,1166.5,16378
9389,2014-11-05,1142.0,16379
9390,2014-11-06,1145.0,16380
9391,2014-11-07,1154.5,16381
9392,2014-11-10,1162.0,16384
9393,2014-11-11,1156.5,16385
9394,2014-11-12,1164.5,16386
9395,2014-11-13,1161.75,16387
9396,2014-11-14,1169.0,16388
9397,2014-11-17,1182.5,16391
9398,2014-11-18,1192.75,16392
9399,2014-11-19,1196.0,16393
9400,2014-11-20,1190.0,16394
9401,2014-11-21,1203.75,16395
9402,2014-11-24,1197.5,16398
9403,2014-11-25,1199.0,16399
9404,2014-11-26,1197.5,16400
9405,2014-11-27,1194.75,16401
9406,2014-11-28,1182.75,16402
9407,2014-12-01,1194.0,16405
9408,2014-12-02,1195.0,16406
9409,2014-12-03,1204.75,16407
9410,2014-12-04,1209.0,16408
9411,2014-12-05,1194.0,16409
9412,2014-12-08,1193.0,16412
9413,2014-12-09,1227.0,16413
9414,2014-12-10,1229.0,16414
9415,2014-12-11,1216.25,16415
9416,2014-12-12,1217.0,16416
9417,2014-12-15,1209.25,16419
9418,2014-12-16,1202.5,16420
9419,2014-12-17,1195.75,16421
9420,2014-12-18,1199.0,16422
9421,2014-12-19,1195.5,16423
9422,2014-12-22,1195.25,16426
9423,2014-12-23,1175.75,16427
9424,2014-12-24,1175.75,16428
9425,2014-12-25,1175.75,16429
9426,2014-12-26,1175.75,16430
9427,2014-12-29,1185.5,16433
9428,2014-12-30,1206.0,16434
9429,2014-12-31,1206.0,16435
9430,2015-01-01,1206.0,16436
9431,2015-01-02,1172.0,16437
9432,2015-01-05,1200.0,16440
9433,2015-01-06,1210.25,16441
9434,2015-01-07,1210.5,16442
9435,2015-01-08,1215.5,16443
9436,2015-01-09,1217.75,16444
9437,2015-01-12,1226.5,16447
9438,2015-01-13,1231.5,16448
9439,2015-01-14,1235.0,16449
9440,2015-01-15,1259.0,16450
9441,2015-01-16,1277.5,16451
9442,2015-01-19,1273.75,16454
9443,2015-01-20,1288.75,16455
9444,2015-01-21,1293.5,16456
9445,2015-01-22,1295.75,16457
9446,2015-01-23,1294.75,16458
9447,2015-01-26,1281.25,16461
9448,2015-01-27,1288.5,16462
9449,2015-01-28,1288.0,16463
9450,2015-01-29,1268.75,16464
9451,2015-01-30,1260.25,16465
9452,2015-02-02,1272.5,16468
9453,2015-02-03,1264.25,16469
9454,2015-02-04,1268.5,16470
9455,2015-02-05,1259.25,16471
9456,2015-02-06,1241.0,16472
9457,2015-02-09,1238.5,16475
9458,2015-02-10,1234.5,16476
9459,2015-02-11,1223.75,16477
9460,2015-02-12,1222.5,16478
9461,2015-02-13,1232.5,16479
9462,2015-02-16,1229.25,16482
9463,2015-02-17,1209.5,16483
9464,2015-02-18,1206.0,16484
9465,2015-02-19,1209.5,16485
9466,2015-02-20,1208.25,16486
9467,2015-02-23,1204.5,16489
9468,2015-02-24,1192.5,16490
9469,2015-02-25,1204.75,16491
9470,2015-02-26,1208.25,16492
9471,2015-02-27,1214.0,16493
9472,2015-03-02,1212.5,16496
9473,2015-03-03,1212.75,16497
9474,2015-03-04,1199.5,16498
9475,2015-03-05,1202.0,16499
9476,2015-03-06,1175.75,16500
9477,2015-03-09,1168.5,16503
9478,2015-03-10,1162.0,16504
9479,2015-03-11,1150.0,16505
9480,2015-03-12,1152.25,16506
9481,2015-03-13,1152.0,16507
9482,2015-03-16,1150.75,16510
9483,2015-03-17,1150.75,16511
9484,2015-03-18,1147.25,16512
9485,2015-03-19,1166.0,16513
9486,2015-03-20,1183.1,16514
9487,2015-03-23,1186.25,16517
9488,2015-03-24,1191.5,16518
9489,2015-03-25,1195.6,16519
9490,2015-03-26,1203.15,16520
9491,2015-03-27,1195.75,16521
9492,2015-03-30,1185.5,16524
9493,2015-03-31,1187.0,16525
9494,2015-04-01,1197.0,16526
9495,2015-04-02,1198.5,16527
9496,2015-04-03,1198.5,16528
9497,2015-04-06,1198.5,16531
9498,2015-04-07,1211.0,16532
9499,2015-04-08,1207.25,16533
9500,2015-04-09,1194.8,16534
9501,2015-04-10,1207.35,16535
9502,2015-04-13,1198.9,16538
9503,2015-04-14,1194.75,16539
9504,2015-04-15,1192.9,16540
9505,2015-04-16,1204.35,16541
9506,2015-04-17,1203.35,16542
9507,2015-04-20,1196.5,16545
9508,2015-04-21,1195.3,16546
9509,2015-04-22,1189.25,16547
9510,2015-04-23,1185.75,16548
9511,2015-04-24,1183.0,16549
9512,2015-04-27,1200.0,16552
9513,2015-04-28,1209.0,16553
9514,2015-04-29,1209.0,16554
9515,2015-04-30,1180.25,16555
9516,2015-05-01,1175.95,16556
9517,2015-05-04,1175.95,16559
9518,2015-05-05,1197.0,16560
9519,2015-05-06,1194.25,16561
9520,2015-05-07,1187.0,16562
9521,2015-05-08,1186.0,16563
9522,2015-05-11,1189.25,16566
9523,2015-05-12,1191.5,16567
9524,2015-05-13,1210.5,16568
9525,2015-05-14,1225.0,16569
9526,2015-05-15,1220.5,16570
9527,2015-05-18,1223.5,16573
9528,2015-05-19,1214.3,16574
9529,2015-05-20,1210.5,16575
9530,2015-05-21,1205.0,16576
9531,2015-05-22,1204.1,16577
9532,2015-05-25,1204.1,16580
9533,2015-05-26,1185.4,16581
9534,2015-05-27,1185.85,16582
9535,2015-05-28,1185.0,16583
9536,2015-05-29,1191.4,16584
9537,2015-06-01,1199.9,16587
9538,2015-06-02,1192.8,16588
9539,2015-06-03,1190.0,16589
9540,2015-06-04,1176.0,16590
9541,2015-06-05,1164.6,16591
9542,2015-06-08,1172.8,16594
9543,2015-06-09,1177.4,16595
9544,2015-06-10,1188.5,16596
9545,2015-06-11,1178.5,16597
9546,2015-06-12,1182.8,16598
9547,2015-06-15,1181.4,16601
9548,2015-06-16,1177.75,16602
9549,2015-06-17,1178.0,16603
9550,2015-06-18,1201.85,16604
9551,2015-06-19,1203.4,16605
9552,2015-06-22,1185.5,16608
9553,2015-06-23,1178.0,16609
9554,2015-06-24,1173.75,16610
9555,2015-06-25,1172.65,16611
9556,2015-06-26,1170.5,16612
9557,2015-06-29,1176.0,16615
9558,2015-06-30,1171.0,16616
9559,2015-07-01,1168.0,16617
9560,2015-07-02,1165.25,16618
9561,2015-07-03,1167.95,16619
9562,2015-07-06,1166.0,16622
9563,2015-07-07,1156.25,16623
9564,2015-07-08,1158.5,16624
9565,2015-07-09,1164.25,16625
9566,2015-07-10,1159.3,16626
9567,2015-07-13,1154.0,16629
9568,2015-07-14,1157.4,16630
9569,2015-07-15,1147.4,16631
9570,2015-07-16,1144.4,16632
9571,2015-07-17,1132.8,16633
9572,2015-07-20,1104.6,16636
9573,2015-07-21,1105.6,16637
9574,2015-07-22,1088.6,16638
9575,2015-07-23,1097.4,16639
9576,2015-07-24,1080.8,16640
9577,2015-07-27,1100.0,16643
9578,2015-07-28,1096.2,16644
9579,2015-07-29,1090.25,16645
9580,2015-07-30,1087.5,16646
9581,2015-07-31,1098.4,16647
9582,2015-08-03,1091.9,16650
9583,2015-08-04,1090.65,16651
9584,2015-08-05,1085.1,16652
9585,2015-08-06,1089.75,16653
9586,2015-08-07,1093.5,16654
9587,2015-08-10,1097.0,16657
9588,2015-08-11,1108.25,16658
9589,2015-08-12,1119.0,16659
9590,2015-08-13,1116.75,16660
9591,2015-08-14,1118.25,16661
9592,2015-08-17,1118.8,16664
9593,2015-08-18,1111.45,16665
9594,2015-08-19,1126.15,16666
9595,2015-08-20,1147.7,16667
9596,2015-08-21,1156.5,16668
9597,2015-08-24,1166.5,16671
9598,2015-08-25,1137.5,16672
9599,2015-08-26,1120.75,16673
9600,2015-08-27,1119.0,16674
9601,2015-08-28,1135.0,16675
9602,2015-08-31,1135.0,16678
9603,2015-09-01,1142.3,16679
9604,2015-09-02,1137.75,16680
9605,2015-09-03,1128.0,16681
9606,2015-09-04,1118.25,16682
9607,2015-09-07,1119.5,16685
9608,2015-09-08,1121.15,16686
9609,2015-09-09,1109.85,16687
9610,2015-09-10,1109.5,16688
9611,2015-09-11,1100.25,16689
9612,2015-09-14,1104.8,16692
9613,2015-09-15,1105.95,16693
9614,2015-09-16,1117.6,16694
9615,2015-09-17,1117.5,16695
9616,2015-09-18,1141.5,16696
9617,2015-09-21,1133.25,16699
9618,2015-09-22,1122.9,16700
9619,2015-09-23,1131.35,16701
9620,2015-09-24,1154.5,16702
9621,2015-09-25,1146.65,16703
9622,2015-09-28,1131.05,16706
9623,2015-09-29,1132.1,16707
9624,2015-09-30,1114.0,16708
9625,2015-10-01,1119.0,16709
9626,2015-10-02,1140.75,16710
9627,2015-10-05,1139.75,16713
9628,2015-10-06,1147.5,16714
9629,2015-10-07,1144.6,16715
9630,2015-10-08,1140.0,16716
9631,2015-10-09,1151.55,16717
9632,2015-10-12,1164.9,16720
9633,2015-10-13,1165.2,16721
9634,2015-10-14,1173.9,16722
9635,2015-10-15,1184.25,16723
9636,2015-10-16,1180.85,16724
9637,2015-10-19,1175.4,16727
9638,2015-10-20,1177.75,16728
9639,2015-10-21,1167.1,16729
9640,2015-10-22,1167.0,16730
9641,2015-10-23,1161.25,16731
9642,2015-10-26,1166.4,16734
9643,2015-10-27,1165.7,16735
9644,2015-10-28,1179.6,16736
9645,2015-10-29,1148.6,16737
9646,2015-10-30,1142.35,16738
9647,2015-11-02,1134.0,16741
9648,2015-11-03,1123.1,16742
9649,2015-11-04,1114.7,16743
9650,2015-11-05,1106.3,16744
9651,2015-11-06,1088.9,16745
9652,2015-11-09,1089.6,16748
9653,2015-11-10,1087.1,16749
9654,2015-11-11,1085.9,16750
9655,2015-11-12,1087.4,16751
9656,2015-11-13,1081.5,16752
9657,2015-11-16,1084.75,16755
9658,2015-11-17,1079.2,16756
9659,2015-11-18,1067.75,16757
9660,2015-11-19,1082.6,16758
9661,2015-11-20,1081.75,16759
9662,2015-11-23,1070.5,16762
9663,2015-11-24,1076.4,16763
9664,2015-11-25,1068.0,16764
9665,2015-11-26,1071.0,16765
9666,2015-11-27,1057.4,16766
9667,2015-11-30,1061.9,16769
9668,2015-12-01,1065.4,16770
9669,2015-12-02,1055.4,16771
9670,2015-12-03,1055.45,16772
9671,2015-12-04,1079.25,16773
9672,2015-12-07,1075.8,16776
9673,2015-12-08,1072.1,16777
9674,2015-12-09,1081.0,16778
9675,2015-12-10,1071.0,16779
9676,2015-12-11,1072.5,16780
9677,2015-12-14,1068.25,16783
9678,2015-12-15,1061.5,16784
9679,2015-12-16,1075.25,16785
9680,2015-12-17,1049.4,16786
9681,2015-12-18,1062.5,16787
9682,2015-12-21,1078.75,16790
9683,2015-12-22,1074.9,16791
9684,2015-12-23,1068.25,16792
9685,2015-12-24,1068.25,16793
9686,2015-12-25,1068.25,16794
9687,2015-12-28,1068.25,16797
9688,2015-12-29,1070.1,16798
9689,2015-12-30,1060.0,16799
9690,2015-12-31,1060.0,16800
9691,2016-01-01,1060.0,16801
9692,2016-01-04,1082.25,16804
9693,2016-01-05,1077.0,16805
9694,2016-01-06,1091.4,16806
9695,2016-01-07,1106.35,16807
9696,2016-01-08,1101.85,16808
9697,2016-01-11,1100.75,16811
9698,2016-01-12,1085.4,16812
9699,2016-01-13,1088.15,16813
9700,2016-01-14,1088.4,16814
9701,2016-01-15,1093.75,16815
9702,2016-01-18,1089.2,16818
9703,2016-01-19,1086.25,16819
9704,2016-01-20,1101.75,16820
9705,2016-01-21,1096.5,16821
9706,2016-01-22,1096.25,16822
9707,2016-01-25,1106.6,16825
9708,2016-01-26,1113.6,16826
9709,2016-01-27,1116.25,16827
9710,2016-01-28,1114.0,16828
9711,2016-01-29,1111.8,16829
9712,2016-02-01,1126.5,16832
9713,2016-02-02,1128.5,16833
9714,2016-02-03,1132.0,16834
9715,2016-02-04,1156.35,16835
9716,2016-02-05,1150.35,16836
9717,2016-02-08,1193.25,16839
9718,2016-02-09,1191.0,16840
9719,2016-02-10,1190.0,16841
9720,2016-02-11,1241.0,16842
9721,2016-02-12,1239.75,16843
9722,2016-02-15,1208.2,16846
9723,2016-02-16,1209.5,16847
9724,2016-02-17,1210.0,16848
9725,2016-02-18,1210.1,16849
